,geometry,shape_id,poly_index
13,"MULTILINESTRING ((-116.0759069979418 33.56934237997228, -116.07607 33.56942, -116.076006754455 33.569342781602), (-116.0682273708467 33.56033547407085, -116.06812 33.56021, -116.06714 33.55917, -116.06673 33.55878, -116.06611 33.55826, -116.06554 33.55782, -116.0648 33.55731, -116.064205 33.556927, -116.06372 33.55665, -116.06285 33.55619, -116.06166 33.55559, -116.0598709777937 33.55478381631514), (-115.9492420197743 33.53996103894145, -115.94911 33.53996, -115.94799 33.53999, -115.94363 33.53998, -115.9401 33.53994, -115.93927 33.53993, -115.93812 33.539879, -115.93489 33.53989, -115.934962 33.535241, -115.935 33.53177, -115.93501 33.53167, -115.93508 33.53146, -115.93514 33.53134, -115.93532 33.531129, -115.93158 33.52915, -115.9314 33.529089, -115.93121 33.52906, -115.9307279820706 33.5290304886982), (-115.9307798361519 33.52541998546126, -115.93078 33.52541, -115.9296543775103 33.5254124235891), (-115.9263768364264 33.52539040203646, -115.9262584975317 33.5253597215823), (-115.9238278928213 33.52410174278447, -115.92196 33.5231, -115.9219587318841 33.52306829710145), (-115.9219507959184 33.52286989795918, -115.92195 33.52285, -115.9218968181818 33.5228429090909))",1091108368,0
14,"MULTILINESTRING ((-116.1216097002748 33.53992958722779, -116.1129052757738 33.53993896093498), (-116.112868115985 33.54000405310415, -116.112852 33.54119, -116.112748 33.550182, -116.112689 33.55461, -116.1126898765818 33.55470301959912), (-116.0789620114943 33.56938942528735, -116.07882 33.56943, -116.07865 33.56952, -116.0784213353579 33.56968197078817), (-116.0784842138684 33.56977933150826, -116.07949 33.57099, -116.0790401721387 33.57125951170009), (-116.0781406557186 33.57172239854602, -116.07809 33.571739, -116.07796 33.57167, -116.07787 33.57168, -116.07778 33.571729, -116.077749 33.571819, -116.077759 33.57187, -116.07801 33.57212, -116.078129 33.572199, -116.078389 33.57232, -116.078579 33.572369, -116.078749 33.572459, -116.0787693072768 33.57247762898948), (-116.0789762113542 33.5727261931679, -116.0790208747138 33.57279187457917), (-116.0790205751374 33.57282026833143, -116.077375 33.572843, -116.07605 33.57286, -116.07452 33.57284, -116.06813 33.57288, -116.06811 33.57267, -116.06799 33.57234, -116.06793 33.57201, -116.0679 33.57161, -116.0679294838244 33.56931026170081))",1091108371,0
15,"MULTILINESTRING ((-116.0679295090024 33.56931026180218, -116.0679 33.57173, -116.06793 33.57201, -116.06799 33.57234, -116.06811 33.57267, -116.06813 33.57288, -116.068786 33.572875, -116.07452 33.57284, -116.07605 33.57286, -116.0790205752268 33.57282025986319), (-116.0790208747138 33.57279187457917, -116.0789762113542 33.5727261931679), (-116.0787810955273 33.57249179080223, -116.078737 33.572453, -116.078579 33.572369, -116.078389 33.57232, -116.078129 33.572199, -116.07801 33.57212, -116.077859 33.57196, -116.077929 33.57197, -116.078019 33.57195, -116.07809 33.571899, -116.078109 33.571839, -116.0781984092492 33.57179178074028), (-116.0790401721387 33.57125951170009, -116.07949 33.57099, -116.0784842138684 33.56977933150826), (-116.0784213353579 33.56968197078817, -116.07865 33.56952, -116.07882 33.56943, -116.07894 33.56939, -116.0789620171126 33.56938425640541))",1091108373,0
16,"MULTILINESTRING ((-116.21184 33.7149, -116.21031 33.714909, -116.210293 33.715188, -116.20811 33.718889, -116.206959 33.720879, -116.20639 33.72173, -116.2061 33.72221, -116.20578 33.7227, -116.20512 33.72338, -116.20471 33.72372, -116.200609 33.726699, -116.200869 33.72686, -116.201059 33.726909, -116.20202 33.727089, -116.20234 33.727179, -116.20274 33.727349, -116.203759 33.727879, -116.2045 33.72839, -116.20593 33.72945, -116.206779 33.730149, -116.20766 33.730939, -116.208309 33.731559, -116.209109 33.732379, -116.212259 33.735699, -116.212899 33.736259, -116.21331 33.73656, -116.213659 33.736789, -116.214199 33.7371, -116.21486 33.737439, -116.21558 33.73774, -116.216539 33.738069, -116.21697 33.73819, -116.21737 33.73828, -116.21778 33.73835, -116.21836 33.738429, -116.219279 33.738505, -116.229489 33.739309, -116.23221 33.73954, -116.232869 33.739589, -116.23353 33.739599, -116.23443 33.739599, -116.23487 33.73956, -116.23547 33.739479, -116.23676 33.73925, -116.239039 33.738789, -116.23988 33.73865, -116.240649 33.73855, -116.241699 33.73845, -116.24267 33.738399, -116.243579 33.738389, -116.244209 33.738409, -116.24537 33.738479, -116.246249 33.738569, -116.246829 33.73865, -116.248089 33.738879, -116.249389 33.73919, -116.249929 33.73934, -116.25036 33.739479, -116.25162 33.73992, -116.252409 33.74025, -116.253209 33.74063, -116.254659 33.74134, -116.260625 33.744319, -116.261459 33.74474, -116.262349 33.74522, -116.26282 33.7455, -116.26328 33.745809, -116.26422 33.74654, -116.265629 33.747759, -116.26623 33.748239, -116.266899 33.748689, -116.26768 33.7491, -116.268199 33.74934, -116.268869 33.7496, -116.27003 33.749939, -116.271159 33.75014, -116.27285 33.750369, -116.273559 33.750489, -116.274359 33.75068, -116.27478 33.750809, -116.275479 33.75107, -116.283759 33.754429, -116.28506 33.75495, -116.28591 33.75527, -116.28641 33.75545, -116.2883 33.756049, -116.29581 33.758309, -116.29662 33.758589, -116.297319 33.75887, -116.299187 33.759699, -116.30012 33.760099, -116.301819 33.76068, -116.30216 33.76078, -116.3025 33.76086, -116.30391 33.76113, -116.305989 33.76148, -116.306719 33.761639, -116.307879 33.76195, -116.31476 33.76403, -116.316039 33.764399, -116.3171121639954 33.76475130131162), (-116.3174233210305 33.76485344882312, -116.318019 33.765049, -116.31917 33.765499, -116.32086 33.76626, -116.3215180064051 33.76659552734537), (-116.3218735228734 33.76677681053037, -116.321919 33.7668, -116.323099 33.76743, -116.32923 33.77106, -116.3302327010005 33.7716718175596), (-116.354916405344 33.78557954931769, -116.35508 33.78534), (-116.35508 33.78534, -116.35525 33.78503), (-116.35525 33.78503, -116.35538 33.78475, -116.3554482395633 33.78458202569042), (-116.3556092139937 33.78351323034384, -116.35562 33.78292), (-116.35562 33.78292, -116.3556819309623 33.78279613807531), (-116.3557890895383 33.78155922524665, -116.35579 33.78147, -116.35589 33.77718, -116.35589 33.777, -116.35572 33.777), (-116.35572 33.777, -116.355719 33.777), (-116.355719 33.777, -116.3543 33.77696, -116.354289 33.776749, -116.354149 33.776199, -116.35404 33.775939, -116.35382 33.775569, -116.353519 33.77528, -116.35313 33.77498, -116.35264 33.77471, -116.35264 33.772719, -116.354184 33.772719, -116.3558 33.772719, -116.355719 33.776759, -116.355719 33.777), (-116.35572 33.777, -116.35572 33.77718, -116.35572 33.77758, -116.355579 33.78146, -116.35562 33.78292), (-116.3554504329961 33.78456746231674, -116.35525 33.78503), (-116.35508 33.78534, -116.3549182485982 33.7855804412729), (-116.3862772933147 33.80555274245737, -116.386459 33.805659, -116.38773 33.80629, -116.39023 33.80736, -116.39101 33.80773, -116.392079 33.808319, -116.39351 33.80919, -116.39625 33.81081, -116.39696 33.81125, -116.39828 33.812119, -116.3989 33.81257, -116.406175 33.818091, -116.408229 33.81965, -116.408909 33.820149, -116.409629 33.82063, -116.4099811444022 33.82085176303287), (-116.4119977274718 33.82204631643735, -116.412379 33.82226, -116.413739 33.82306, -116.4144334081889 33.82348912865606), (-116.4510601402291 33.84518174069799, -116.45412 33.84699, -116.4547 33.847319, -116.46042 33.850719, -116.4751244034903 33.85940156509529))",1091108374,0
17,"MULTILINESTRING ((-116.4756200851955 33.85939659834474, -116.46365 33.85229, -116.458269 33.849129, -116.455839 33.847679, -116.44782 33.842944, -116.412548 33.82208, -116.41 33.82057, -116.40908 33.81998, -116.407919 33.819149, -116.405129 33.817059, -116.39947 33.81276, -116.398 33.81169, -116.39704 33.81105, -116.39599 33.81039, -116.391899 33.807979, -116.39119 33.80758, -116.390199 33.80711, -116.38737 33.80591, -116.38645 33.80539, -116.3864320143472 33.805378758967), (-116.354916405344 33.78557954931769, -116.35508 33.78534), (-116.35508 33.78534, -116.35525 33.78503), (-116.35525 33.78503, -116.35538 33.78475, -116.3554482395633 33.78458202569042), (-116.3556092139937 33.78351323034384, -116.35562 33.78292), (-116.35562 33.78292, -116.3556819309623 33.78279613807531), (-116.3557979782994 33.78155925698192, -116.35589 33.777, -116.35572 33.777), (-116.35572 33.777, -116.355719 33.777), (-116.355719 33.777, -116.3543 33.77696, -116.354289 33.776749, -116.35418 33.776289, -116.35404 33.775939, -116.35388 33.775669, -116.35382 33.775569, -116.35376 33.775509, -116.353519 33.77528, -116.35332 33.775119, -116.35313 33.77498, -116.35264 33.77471, -116.35264 33.772719, -116.3558 33.772719, -116.355719 33.776759, -116.355719 33.777), (-116.35572 33.777, -116.35572 33.77718, -116.35572 33.77758, -116.355579 33.78146, -116.35562 33.78292), (-116.3554504329961 33.78456746231674, -116.35525 33.78503), (-116.3510076020465 33.78368806986834, -116.350199 33.7832, -116.348199 33.78203, -116.3400667610895 33.7772139250217), (-116.3326277609585 33.77278268003064, -116.32402 33.76769, -116.32267 33.76692, -116.321479 33.76629, -116.31984 33.765509, -116.31785 33.76472, -116.317239 33.764519, -116.30963 33.76222, -116.307609 33.761629, -116.30706 33.76149, -116.306259 33.76132, -116.30543 33.761169, -116.30399 33.76094, -116.303289 33.760809, -116.302479 33.760629, -116.301719 33.76043, -116.30081 33.76014, -116.3004 33.759984, -116.299469 33.75959, -116.29742 33.758669, -116.29661 33.75835, -116.29548 33.757959, -116.289809 33.75626, -116.287089 33.755429, -116.28572 33.75494, -116.28518 33.75474, -116.27649 33.75123, -116.27541 33.7508, -116.274989 33.750649, -116.27444 33.750479, -116.273639 33.750279, -116.272609 33.750109, -116.27111 33.74991, -116.27011 33.74972, -116.26931 33.749499, -116.268779 33.749319, -116.26804 33.749, -116.267439 33.7487, -116.266659 33.748219, -116.266209 33.74791, -116.265809 33.747589, -116.26411 33.74612, -116.263689 33.745789, -116.26314 33.74539, -116.26249 33.74495, -116.261843 33.744605, -116.26111 33.74422, -116.25352 33.74044, -116.25258 33.74, -116.25183 33.73969, -116.250829 33.739319, -116.24953 33.73892, -116.24877 33.73873, -116.24817 33.7386, -116.24753 33.73847, -116.246819 33.73835, -116.24544 33.73819, -116.24437 33.73812, -116.24363 33.7381, -116.24253 33.73811, -116.24145 33.73817, -116.240289 33.738299, -116.23946 33.738419, -116.23559 33.73916, -116.23461 33.73928, -116.23387 33.73932, -116.23278 33.73928, -116.23225 33.73924, -116.220687 33.738312, -116.218969 33.73818, -116.21805 33.73808, -116.21754 33.738, -116.21654 33.73776, -116.21601 33.73759, -116.21521 33.73728, -116.21466 33.73701, -116.21413 33.73671, -116.21349 33.7363, -116.213119 33.73602, -116.212679 33.73566, -116.212309 33.7353, -116.20866 33.73146, -116.20806 33.73087, -116.20642 33.72945, -116.20522 33.728519, -116.20445 33.727969, -116.20401 33.72746, -116.203709 33.727169, -116.20343 33.72684, -116.202539 33.725639, -116.202329 33.725449, -116.20471 33.72372, -116.20512 33.72338, -116.20578 33.7227, -116.2061 33.72221, -116.20639 33.72173, -116.206959 33.720879, -116.20811 33.718889, -116.210293 33.715188, -116.21031 33.714909, -116.210319 33.71391, -116.21034 33.71383, -116.2104 33.71379, -116.212056 33.713786, -116.21325 33.71378, -116.21345 33.71376, -116.21352 33.71377, -116.213559 33.713859, -116.21355 33.714909, -116.210969 33.7149))",1091108375,0
18,"MULTILINESTRING ((-116.51064 33.819509, -116.510649 33.823209, -116.51163 33.82322, -116.51495 33.823199, -116.527845 33.823187, -116.54214 33.82317, -116.54533 33.823119, -116.545479 33.823109, -116.545569 33.823079, -116.545579 33.826333, -116.54561 33.82991, -116.5456 33.83097, -116.54561 33.831569, -116.54561 33.83196, -116.54561 33.83292, -116.545589 33.833089, -116.54561 33.83331, -116.545619 33.833989, -116.545619 33.8361, -116.5456 33.83692, -116.54561 33.83989, -116.545589 33.844311, -116.54558 33.85029, -116.54556 33.85211, -116.547469 33.85213, -116.551509 33.85212, -116.5539 33.85462, -116.55541 33.856241, -116.556729 33.857649, -116.5580012844574 33.85895084954938), (-116.5580098465394 33.8589596105953, -116.55802 33.85897, -116.55862 33.85961, -116.55874 33.85968, -116.55944 33.86022, -116.5595896726469 33.86031872025644), (-116.5612266656338 33.86133538323093, -116.56103 33.86166, -116.560789 33.86194, -116.5605 33.86221, -116.560029 33.86247, -116.559719 33.86255, -116.559569 33.86257, -116.558769 33.862599, -116.55876 33.86328, -116.55792 33.86329, -116.55627 33.86324, -116.55461 33.86324, -116.55402 33.863229, -116.55363 33.8632, -116.55096 33.863169, -116.549669 33.863182, -116.54695 33.86321, -116.545929 33.863159, -116.54559 33.86316, -116.5456 33.86006, -116.545569 33.859829, -116.545529 33.859539, -116.54411 33.8595, -116.543279 33.8595, -116.543099 33.8595, -116.54161 33.8595), (-116.54161 33.8595, -116.541609 33.8595), (-116.541609 33.8595, -116.5401 33.8595, -116.540099 33.8595, -116.539179 33.8595, -116.53769 33.8595, -116.537569 33.8595, -116.53681 33.85952, -116.532325 33.85953, -116.528079 33.85952, -116.52815 33.85128, -116.52818 33.845062, -116.52818 33.84484, -116.506793 33.84493, -116.5046300057883 33.84493), (-116.493246 33.84491578915662, -116.4906 33.84486, -116.485138 33.844841, -116.47889 33.84483, -116.47756 33.84484, -116.47587 33.84493, -116.47468 33.84495, -116.46955 33.84497, -116.46689 33.84496, -116.4669 33.84336, -116.466886 33.842133, -116.46689 33.83682, -116.46687 33.83047, -116.459258 33.83047, -116.4582 33.83047, -116.45819 33.82691, -116.4582 33.8256, -116.45828 33.82315, -116.45827 33.81758, -116.45823 33.81589, -116.45629 33.81587, -116.455189 33.815875, -116.44068 33.8159, -116.433541 33.815987, -116.42335 33.81613, -116.411893 33.816216, -116.40937 33.81624, -116.40829 33.81627, -116.40804 33.81632, -116.40192 33.81636, -116.40123 33.81636, -116.40102 33.8163, -116.390265 33.81634, -116.38844 33.81634, -116.38818 33.8164, -116.38815 33.81025, -116.38821 33.80884, -116.38818 33.80802, -116.388169 33.805829, -116.38828 33.805559, -116.38829 33.80535, -116.388269 33.80442, -116.388269 33.802749, -116.38833 33.80224, -116.38838 33.80211, -116.3885 33.80204, -116.388789 33.801949, -116.39065 33.801929, -116.39405 33.80189, -116.40399 33.80182, -116.40602 33.80179, -116.40603 33.796576, -116.40606 33.78718, -116.40606 33.778589, -116.40608 33.77665, -116.40613 33.77622, -116.40617 33.77602, -116.40638 33.77533, -116.4065 33.77504, -116.40664 33.77475, -116.40756 33.77304, -116.40777 33.77255, -116.40791 33.77215, -116.40805 33.77165, -116.40812 33.77132, -116.40817 33.77094, -116.40823 33.77015, -116.40824 33.76657, -116.40828 33.76504, -116.40824 33.76331, -116.408227 33.760901, -116.40822 33.75806, -116.40824 33.7578, -116.391629 33.7578, -116.391399 33.757679, -116.39126 33.757479, -116.391275 33.756863, -116.39129 33.756029, -116.39126 33.755689, -116.39124 33.75458, -116.39126 33.75258, -116.39117 33.75241, -116.39118 33.75107, -116.39117 33.74828, -116.39119 33.74657, -116.3912 33.74109, -116.39119 33.738894, -116.39119 33.73883, -116.39124 33.7387, -116.39126 33.73695, -116.39125 33.73623, -116.39126 33.73293, -116.39124 33.73241, -116.39123 33.72879, -116.39125 33.72863, -116.39126 33.72538, -116.39133 33.72494, -116.39141 33.72456, -116.39142 33.7244, -116.39143 33.72411, -116.39142 33.72357, -116.39146 33.72169, -116.39147 33.72153, -116.392195 33.721544, -116.39385 33.72161, -116.39456 33.72165, -116.39509 33.7217, -116.39579 33.72183, -116.39618 33.72192, -116.39681 33.72214, -116.3971 33.72227, -116.39754 33.72249, -116.39792 33.72272, -116.39826 33.72294, -116.39852 33.72314, -116.39841 33.72335, -116.398339 33.72363, -116.39835 33.724379))",1091108376,0
19,"MULTILINESTRING ((-116.39837 33.72515, -116.39837 33.72854, -116.3969 33.72855, -116.39561 33.7286, -116.39108 33.72864, -116.39108 33.73156, -116.39109 33.73312, -116.39111 33.73388, -116.391118 33.737172, -116.39113 33.7387, -116.39119 33.73883, -116.3912 33.74074, -116.39119 33.74657, -116.39117 33.74828, -116.39118 33.75107, -116.39117 33.75241, -116.39108 33.75258, -116.391049 33.755133, -116.39108 33.757939, -116.393349 33.75792, -116.39992 33.75794, -116.40807 33.75792, -116.408082 33.758974, -116.40811 33.7651, -116.40808 33.77016, -116.40807 33.77064, -116.40804 33.77093, -116.40798 33.77129, -116.40785 33.7719, -116.40778 33.77212, -116.40757 33.77265, -116.40648 33.7747, -116.40634 33.77499, -116.40617 33.77541, -116.40601 33.77597, -116.405911 33.776653, -116.4059 33.77697, -116.40591 33.78307, -116.40588 33.78705, -116.40589 33.79464, -116.40588 33.801339, -116.405769 33.80148, -116.405629 33.801579, -116.40538 33.801679, -116.39756 33.80173, -116.392463 33.801741, -116.38953 33.801759, -116.38806 33.80181, -116.38805 33.80196, -116.3880674253957 33.80507043313129), (-116.3880686341824 33.80528620156616, -116.38807 33.80553, -116.38817 33.80583, -116.38818 33.80802, -116.38821 33.80884, -116.38815 33.81025, -116.38817 33.81612, -116.38818 33.8164, -116.38844 33.81648, -116.3968211540226 33.81644671503565), (-116.4011462764169 33.8163893032541, -116.40123 33.81636, -116.40684 33.81632, -116.40804 33.81632, -116.40829 33.81639, -116.409443 33.81639, -116.42335 33.81628, -116.431091 33.81618, -116.43886 33.81607, -116.44305 33.81603, -116.4445 33.81604, -116.44811 33.81603, -116.45136 33.816, -116.452738 33.816015, -116.45807 33.81601, -116.45812 33.81755, -116.45812 33.81953, -116.4581 33.81998, -116.45811 33.82317, -116.45808 33.82441, -116.45804 33.82525, -116.45803 33.8269, -116.45804 33.829565, -116.45804 33.83047, -116.46687 33.83047, -116.46689 33.83682, -116.46688 33.840216, -116.4669 33.84336, -116.46689 33.84496, -116.46955 33.84497, -116.47468 33.84495, -116.47587 33.84493, -116.47756 33.84484, -116.482831 33.844837, -116.4906 33.84486, -116.493246 33.84491578915662), (-116.5058105468647 33.8449233088855, -116.508489 33.84493, -116.51018 33.84491, -116.518769 33.844889, -116.52009 33.844869, -116.52614 33.84485, -116.52818 33.84484, -116.52815 33.85128, -116.528079 33.85952, -116.530018 33.859528, -116.53681 33.85952, -116.537569 33.8595, -116.54411 33.8595, -116.54553 33.85954, -116.54547 33.85976, -116.54546 33.86005, -116.54546 33.86316, -116.545929 33.863159, -116.54695 33.86321, -116.547229 33.863207, -116.55096 33.863169, -116.55363 33.8632, -116.55402 33.863229, -116.55461 33.86324, -116.55627 33.86324, -116.55792 33.86329, -116.55876 33.86328, -116.558769 33.862599, -116.559569 33.86257, -116.559719 33.86255, -116.560029 33.86247, -116.5605 33.86221, -116.560789 33.86194, -116.56103 33.86166, -116.5612266656338 33.86133538323093), (-116.5595896726469 33.86031872025644, -116.55944 33.86022, -116.55874 33.85968, -116.55862 33.85961, -116.55802 33.85897, -116.5580096301589 33.85895942444515), (-116.5580012718918 33.85895090036936, -116.556911 33.857839, -116.5539 33.85462, -116.54761 33.84801, -116.54741 33.84777, -116.54725 33.84753, -116.54714 33.84733, -116.547 33.84701, -116.54687 33.84664, -116.546789 33.846299, -116.546759 33.845769, -116.546772 33.842681, -116.54678 33.83303, -116.54681 33.83213, -116.54682 33.83108, -116.54682 33.82574, -116.546807 33.824695, -116.54678 33.81584, -116.545569 33.815829, -116.54556 33.81945, -116.545579 33.821229, -116.545569 33.82308, -116.545399 33.82304, -116.544531 33.82306, -116.538099 33.82308, -116.533389 33.82306, -116.531679 33.82307, -116.53076 33.82306, -116.529199 33.82306, -116.529069 33.82306, -116.52824 33.82306, -116.527709 33.82306, -116.527479 33.82306, -116.527049 33.82306, -116.52692 33.82306, -116.52652 33.82306, -116.526139 33.82306, -116.52491 33.82308, -116.52289 33.82308, -116.518039 33.823089, -116.518049 33.821639, -116.518039 33.81956, -116.51082 33.81953, -116.51064 33.819509, -116.51064 33.820129))",1091108377,0
